0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
422, 9,7,10,8,9,7,11,7,10,11,
423, 9,7,10,8,9,7,9,7,10,11,
424, 9,7,10,8,9,7,9,7,10,11,
425, 9,7,10,8,9,7,9,7,10,11,
426, 9,7,10,8,9,7,9,7,10,11,
427, 9,7,10,8,9,11,9,7,9,11,
428, 9,7,10,8,9,11,9,7,9,7,
429, 9,7,10,8,9,11,9,7,9,7,
430, 9,7,10,8,9,11,9,7,9,7,
431, 9,7,10,8,9,11,9,7,9,7,
432, 9,7,10,8,9,11,9,7,9,7,
433, 9,7,10,8,9,11,9,7,9,7,
434, 9,7,10,8,9,11,9,7,9,7,
435, 9,7,10,8,9,11,9,7,9,7,
436, 9,7,10,8,9,11,9,7,9,7,
437, 9,7,10,8,9,11,9,7,9,7,
438, 9,7,10,8,9,11,9,7,9,7,
439, 9,7,10,8,9,11,9,7,9,7,
440, 9,10,10,8,9,11,9,7,9,7,
441, 9,10,10,8,9,11,9,7,9,7,
442, 9,10,10,8,9,11,9,7,9,7,
443, 9,10,10,8,9,11,9,7,9,7,
444, 9,10,10,8,9,11,9,7,9,7,
445, 9,10,10,8,9,11,9,7,9,7,
446, 9,10,10,8,9,11,9,7,9,7,
447, 9,10,10,8,9,11,9,7,9,7,
448, 9,10,10,8,9,11,9,7,9,7,
449, 9,10,10,8,9,11,9,7,9,7,
450, 9,10,10,8,9,11,9,7,9,7,
451, 9,10,10,8,9,11,9,7,9,7,
452, 9,10,10,8,9,11,9,7,9,7,
453, 9,10,10,8,9,11,9,7,9,7,
454, 9,10,10,8,9,11,9,7,9,7,
455, 9,10,10,8,9,11,9,7,9,7,
456, 9,10,10,8,9,11,9,7,9,7,
457, 9,10,10,8,9,11,9,7,9,7,
458, 9,10,10,8,9,11,9,7,9,7,
459, 9,10,10,8,9,11,9,7,9,7,
460, 9,10,10,8,9,11,9,7,9,7,
461, 9,10,10,8,9,11,9,7,9,7,
462, 9,10,10,8,10,11,9,7,9,7,
463, 9,10,10,8,10,11,9,7,9,7,
464, 9,10,10,8,10,11,9,7,9,7,
465, 9,10,10,8,10,11,9,7,9,7,
466, 9,10,10,8,10,11,9,7,9,7,
467, 9,10,10,8,10,11,9,7,9,7,
468, 9,10,10,8,10,11,9,7,9,7,
469, 9,10,10,8,10,11,9,7,9,7,
470, 9,10,10,8,10,11,9,7,9,7,
471, 9,10,10,8,10,11,9,7,9,7,
472, 9,10,10,8,10,11,9,7,9,7,
473, 9,10,10,8,10,11,9,7,9,7,
474, 9,10,10,8,10,11,9,7,9,7,
475, 9,10,10,8,10,11,9,7,9,7,
476, 9,10,10,8,10,11,9,7,9,7,
477, 9,10,10,8,10,11,9,7,9,7,
478, 9,10,10,8,10,11,9,7,9,7,
479, 9,10,10,8,10,11,9,7,9,7,
480, 9,10,10,8,10,11,9,7,9,7,
481, 9,10,10,8,10,11,9,7,9,7,
482, 9,10,10,8,10,11,9,7,9,7,
483, 9,10,10,8,10,11,9,7,9,7,
484, 9,10,10,8,10,11,9,7,9,7,
485, 9,10,10,8,10,11,9,7,9,7,
486, 9,10,10,8,10,11,9,7,9,7,
487, 9,10,10,8,10,11,9,7,9,7,
488, 9,10,10,8,10,11,9,7,9,7,
489, 9,10,10,8,10,11,9,7,9,7,
490, 9,10,10,8,10,11,9,7,9,7,
491, 9,10,10,8,10,11,9,11,9,7,
492, 9,10,10,8,10,11,9,11,9,7,
493, 9,10,10,8,10,11,9,11,9,7,
494, 9,10,10,8,10,11,9,11,9,7,
495, 10,10,10,8,10,11,9,11,9,7,
496, 10,10,10,8,10,11,9,11,9,7,
497, 10,10,10,8,10,11,9,11,9,7,
498, 10,10,10,8,10,11,9,11,9,7,
499, 10,10,10,8,10,11,9,11,9,7,
500, 10,10,10,8,10,11,9,11,9,7,
501, 10,10,7,8,10,11,9,11,9,7,
502, 10,10,7,8,10,11,9,11,9,7,
503, 10,10,7,8,10,11,9,11,9,7,
504, 10,10,7,8,10,11,9,11,9,7,
505, 10,10,7,8,10,11,9,11,9,7,
506, 10,10,7,8,10,11,9,11,9,7,
507, 10,10,7,8,10,11,9,11,9,7,
508, 10,10,7,8,10,11,10,11,9,7,
509, 10,10,7,8,10,11,10,11,9,7,
510, 10,10,7,8,11,11,10,11,9,7,
511, 10,10,7,8,11,11,10,11,9,7,
512, 10,10,7,8,11,11,10,11,9,7,
513, 10,10,7,8,11,11,10,11,10,7,
514, 10,10,7,8,11,11,10,11,10,7,
515, 10,10,7,8,11,11,10,11,10,7,
516, 10,10,7,8,11,11,10,11,10,7,
517, 10,10,7,8,11,11,10,11,10,7,
518, 10,10,7,8,11,11,10,11,10,7,
519, 10,10,7,8,11,11,10,11,10,7,
520, 10,10,7,8,11,11,10,11,10,7,
521, 10,10,7,8,11,11,10,11,10,7,
522, 10,10,7,8,11,8,10,11,10,7,
523, 10,10,7,8,11,8,10,11,10,7,
524, 10,10,7,8,11,8,10,11,10,7,
525, 10,10,7,10,11,8,10,11,10,7,
526, 10,10,7,10,11,8,10,11,10,7,
527, 10,10,7,10,11,8,10,11,10,7,
528, 10,10,7,10,11,8,10,11,10,7,
529, 10,10,7,10,11,8,10,11,10,7,
530, 10,10,7,10,11,8,10,11,10,7,
531, 10,10,7,10,11,8,10,11,10,7,
532, 10,10,7,10,11,8,10,11,10,7,
533, 10,10,7,10,11,8,10,11,10,7,
534, 10,10,7,10,11,8,10,11,10,7,
535, 10,9,7,10,11,8,10,11,10,7,
536, 10,9,7,10,11,8,10,11,10,7,
537, 10,9,7,10,11,8,10,11,10,7,
538, 10,9,7,10,11,8,10,11,10,7,
539, 10,9,7,10,11,8,10,11,10,7,
540, 10,9,7,10,11,8,10,11,10,7,
541, 10,9,7,10,11,8,10,11,10,7,
542, 10,9,7,10,11,8,10,11,10,7,
543, 10,9,7,10,11,8,10,11,10,7,
544, 10,9,7,10,11,8,10,11,10,7,
545, 10,9,7,10,11,8,10,11,10,7,
546, 10,9,7,10,11,8,10,11,10,7,
547, 10,9,7,10,11,8,10,11,10,7,
548, 10,9,7,10,11,8,10,11,10,7,
549, 10,9,7,10,11,8,10,11,10,7,
550, 10,9,7,10,11,8,10,11,10,7,
551, 10,9,7,10,11,8,10,11,10,7,
552, 10,9,7,10,11,8,10,11,10,7,
553, 10,9,7,10,11,8,10,11,10,7,
554, 10,9,7,10,11,8,10,8,10,7,
555, 10,9,7,10,11,8,10,8,10,7,
556, 10,9,7,10,11,8,10,8,10,10,
557, 10,9,7,10,11,8,10,8,10,10,
558, 10,9,7,10,11,8,10,8,10,10,
559, 10,9,7,10,11,8,10,8,10,10,
560, 10,9,7,10,11,8,10,8,10,10,
561, 10,9,7,10,11,8,10,8,10,10,
562, 10,9,7,10,11,8,10,8,10,10,
563, 10,9,7,10,11,8,10,8,10,10,
564, 10,9,7,10,11,8,10,8,10,10,
565, 10,9,7,10,11,8,10,8,10,10,
566, 10,9,7,10,11,8,10,8,10,10,
567, 10,9,7,10,11,8,10,8,10,10,
568, 10,9,7,10,11,8,10,8,10,10,
569, 10,9,7,10,11,8,10,8,10,10,
570, 10,9,7,10,11,8,10,8,10,10,
571, 10,9,7,10,11,8,10,8,10,10,
572, 10,9,7,10,11,8,10,8,10,10,
573, 10,9,7,10,11,8,10,8,10,10,
574, 10,9,7,10,11,8,10,8,10,10,
575, 10,9,7,10,11,8,10,8,10,10,
576, 10,9,7,10,11,8,10,8,10,10,
577, 10,10,7,10,11,8,10,8,10,10,
578, 10,10,7,10,11,8,10,8,10,10,
