0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
309, 3,0,0,4,0,0,1,3,0,0,
310, 3,0,0,4,0,0,1,3,0,0,
311, 3,0,0,4,0,0,1,3,0,0,
312, 3,0,0,4,0,0,1,3,0,0,
313, 3,0,0,4,0,0,1,3,0,0,
314, 3,0,0,4,0,0,1,3,0,0,
315, 3,0,0,4,0,0,1,3,0,0,
316, 3,0,0,4,0,0,1,3,0,0,
317, 3,0,0,4,0,0,1,3,0,0,
318, 3,0,0,4,0,0,1,3,0,0,
319, 3,0,0,4,0,0,1,3,0,0,
320, 3,0,0,4,0,0,1,3,0,0,
321, 3,0,0,4,0,0,1,3,0,0,
322, 3,0,0,4,0,0,1,3,0,0,
323, 3,0,0,4,0,0,1,3,0,0,
324, 3,0,0,4,0,0,1,3,0,0,
325, 3,0,0,4,0,0,1,3,0,0,
326, 3,0,0,4,0,0,1,3,0,0,
327, 3,0,0,4,0,0,1,3,0,0,
328, 3,0,0,4,0,0,1,3,0,0,
329, 3,0,0,4,0,0,1,3,0,0,
330, 3,0,0,4,0,0,1,3,0,0,
331, 3,0,0,4,0,0,1,3,0,0,
332, 3,0,0,4,0,0,1,3,0,0,
333, 3,0,0,4,0,0,1,3,0,0,
334, 3,0,0,4,0,0,1,3,0,0,
335, 3,0,0,4,0,0,1,3,0,0,
336, 3,0,0,4,0,0,1,3,0,0,
337, 3,0,0,4,0,0,1,3,0,0,
338, 3,0,0,4,0,0,1,3,0,0,
339, 3,0,0,4,0,0,1,3,0,0,
340, 3,0,0,4,0,0,1,3,0,0,
341, 3,0,0,4,0,0,1,3,0,0,
342, 3,0,0,4,0,0,1,3,0,0,
343, 3,0,0,4,0,0,1,3,0,0,
344, 3,0,0,4,0,0,1,3,0,0,
345, 3,0,0,4,0,0,1,3,0,0,
346, 3,0,0,4,0,0,1,3,0,0,
347, 3,0,0,4,0,0,1,0,0,0,
348, 3,0,0,4,0,0,1,0,0,0,
349, 3,0,0,4,0,0,1,0,0,0,
350, 3,0,0,4,0,0,1,0,0,0,
351, 3,0,0,4,0,0,1,0,0,0,
352, 3,0,0,4,0,0,1,0,0,0,
353, 3,0,0,4,0,0,1,0,0,0,
354, 3,0,0,4,0,0,1,0,0,0,
355, 3,0,0,4,0,0,1,0,0,0,
356, 3,0,0,4,0,0,1,0,0,0,
357, 3,0,0,4,0,0,1,0,0,0,
358, 3,0,0,4,0,0,1,0,0,0,
359, 3,0,0,4,0,0,1,0,0,0,
360, 3,0,0,4,0,0,1,0,0,0,
361, 3,0,0,4,0,0,1,0,0,0,
362, 3,0,0,4,0,0,1,0,0,0,
363, 3,0,0,4,0,0,1,0,0,0,
364, 3,0,0,4,0,0,1,0,0,0,
365, 3,0,0,4,0,0,1,0,0,0,
366, 3,0,0,4,0,0,1,0,0,0,
367, 3,0,0,4,0,0,1,0,0,0,
368, 3,0,0,4,0,0,1,0,0,0,
369, 3,0,0,4,0,0,1,0,0,0,
370, 3,0,0,4,0,0,1,0,0,0,
371, 3,0,0,4,0,0,1,0,0,0,
372, 3,0,0,4,0,0,1,0,0,0,
373, 3,0,0,4,0,0,1,0,0,0,
374, 3,0,0,4,0,0,1,0,0,0,
375, 3,0,0,4,0,0,1,0,0,0,
376, 3,0,0,4,0,0,1,0,0,0,
377, 3,0,0,4,0,0,1,0,0,0,
378, 3,0,0,4,0,0,1,0,0,0,
379, 3,0,0,4,0,0,1,0,0,0,
380, 3,0,0,4,0,0,1,0,0,0,
381, 3,0,0,4,0,0,1,0,0,0,
382, 3,0,0,4,0,0,1,0,0,0,
383, 3,0,0,4,0,0,1,0,0,0,
384, 3,0,0,4,0,0,1,0,0,0,
385, 3,0,0,4,0,0,1,0,0,0,
386, 3,0,0,4,0,0,1,0,0,0,
387, 3,0,0,4,0,0,1,0,0,0,
388, 3,0,0,4,0,0,1,0,0,0,
389, 3,0,0,4,0,0,1,0,0,0,
390, 3,0,1,4,0,0,2,0,0,0,
391, 0,0,1,4,0,0,2,0,0,0,
392, 0,0,1,4,0,0,2,0,0,0,
393, 0,0,1,4,0,0,2,0,0,0,
394, 0,0,1,4,0,0,2,0,0,0,
395, 0,0,1,4,0,0,2,0,0,0,
396, 0,0,1,4,0,0,2,0,0,0,
397, 0,0,1,4,0,0,2,0,0,0,
398, 0,0,1,4,0,0,2,0,0,0,
399, 0,0,1,4,0,0,2,0,0,0,
400, 0,0,1,4,0,0,2,0,0,0,
401, 0,0,1,4,0,0,2,0,0,0,
402, 0,0,1,4,0,0,2,0,0,0,
403, 0,0,1,4,0,0,2,0,0,0,
404, 0,0,1,4,0,0,2,0,0,0,
405, 0,0,1,4,0,0,2,0,0,0,
406, 0,0,1,4,0,0,2,0,0,0,
407, 0,0,1,4,0,0,2,0,0,0,
